dataset_name;varsortability;N_variables;N_obs;algo_name;algo_param;library_name;Error;fdr;tpr;fpr;shd;nnz;precision;recall;F1;gscore;runtime_second;experiment_time
sim-17.Network8_cont_amp.continuous;0.6363636363636364;8;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.6667;0.4444;0.4211;8;12;0.3333;0.4444;0.381;0.0;0.46;Sun Mar 19 19:44:06 2023
sim-34.Network8_cont_amp.continuous;0.5151515151515151;8;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.3333;0.6667;0.1579;5;9;0.5;0.6667;0.5714;0.0;0.27;Sun Mar 19 19:44:06 2023
sim-18.Network8_cont_amp.continuous;0.6565656565656566;8;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.5833;0.5556;0.3684;7;12;0.4167;0.5556;0.4762;0.0;0.48;Sun Mar 19 19:44:06 2023
sim-19.Network8_cont_amp.continuous;0.5656565656565656;8;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.3;0.7778;0.1579;3;10;0.7;0.7778;0.7368;0.4444;0.52;Sun Mar 19 19:44:06 2023
sim-21.Network8_cont_amp.continuous;0.4646464646464646;8;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.5455;0.5556;0.3158;7;11;0.4167;0.5556;0.4762;0.0;0.57;Sun Mar 19 19:44:06 2023
sim-41.Network8_cont_amp.continuous;0.5050505050505051;8;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.4444;0.5556;0.2105;4;9;0.5556;0.5556;0.5556;0.1111;0.18;Sun Mar 19 19:44:06 2023
sim-43.Network8_cont_amp.continuous;0.5555555555555556;8;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.4444;0.5556;0.2105;4;9;0.5556;0.5556;0.5556;0.1111;0.22;Sun Mar 19 19:44:06 2023
sim-42.Network8_cont_amp.continuous;0.5050505050505051;8;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.4545;0.6667;0.2632;5;11;0.5455;0.6667;0.6;0.1111;0.32;Sun Mar 19 19:44:06 2023
sim-35.Network8_cont_amp.continuous;0.4848484848484848;8;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.6154;0.5556;0.4211;8;13;0.3846;0.5556;0.4545;0.0;0.4;Sun Mar 19 19:44:06 2023
sim-40.Network8_cont_amp.continuous;0.4646464646464646;8;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.6923;0.4444;0.4737;10;13;0.3077;0.4444;0.3636;0.0;0.32;Sun Mar 19 19:44:06 2023
sim-38.Network8_cont_amp.continuous;0.4747474747474747;8;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.6;0.4444;0.3158;6;10;0.4;0.4444;0.4211;0.0;0.35;Sun Mar 19 19:44:06 2023
sim-44.Network8_cont_amp.continuous;0.5252525252525253;8;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.4;0.6667;0.2105;4;10;0.6;0.6667;0.6316;0.2222;0.3;Sun Mar 19 19:44:06 2023
sim-45.Network8_cont_amp.continuous;0.494949494949495;8;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.4444;0.5556;0.2105;5;9;0.5;0.5556;0.5263;0.0;0.28;Sun Mar 19 19:44:06 2023
sim-39.Network8_cont_amp.continuous;0.5555555555555556;8;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.5714;0.6667;0.4211;8;14;0.4;0.6667;0.5;0.0;0.45;Sun Mar 19 19:44:06 2023
sim-51.Network8_cont_amp.continuous;0.5555555555555556;8;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.3;0.7778;0.1579;3;10;0.5385;0.7778;0.6364;0.1111;0.27;Sun Mar 19 19:44:06 2023
sim-36.Network8_cont_amp.continuous;0.5959595959595959;8;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.5385;0.6667;0.3684;7;13;0.4615;0.6667;0.5455;0.0;0.34;Sun Mar 19 19:44:06 2023
sim-49.Network8_cont_amp.continuous;0.494949494949495;8;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.6154;0.5556;0.4211;9;13;0.3846;0.5556;0.4545;0.0;0.28;Sun Mar 19 19:44:06 2023
sim-50.Network8_cont_amp.continuous;0.4545454545454545;8;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.5455;0.5556;0.3158;7;11;0.3846;0.5556;0.4545;0.0;0.33;Sun Mar 19 19:44:06 2023
sim-33.Network8_cont_amp.continuous;0.5050505050505051;8;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.4;0.6667;0.2105;5;10;0.6;0.6667;0.6316;0.2222;0.56;Sun Mar 19 19:44:06 2023
sim-37.Network8_cont_amp.continuous;0.4848484848484848;8;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.6364;0.4444;0.3684;7;11;0.3636;0.4444;0.4;0.0;0.52;Sun Mar 19 19:44:06 2023
sim-29.Network8_cont_amp.continuous;0.5858585858585859;8;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.6154;0.5556;0.4211;8;13;0.3571;0.5556;0.4348;0.0;0.73;Sun Mar 19 19:44:06 2023
sim-52.Network8_cont_amp.continuous;0.5858585858585859;8;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.6364;0.4444;0.3684;9;11;0.3077;0.4444;0.3636;0.0;0.3;Sun Mar 19 19:44:06 2023
sim-46.Network8_cont_amp.continuous;0.5959595959595959;8;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.6429;0.5556;0.4737;9;14;0.3571;0.5556;0.4348;0.0;0.41;Sun Mar 19 19:44:06 2023
sim-58.Network8_cont_amp.continuous;0.4646464646464646;8;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.375;0.5556;0.1579;5;8;0.5556;0.5556;0.5556;0.1111;0.2;Sun Mar 19 19:44:06 2023
sim-48.Network8_cont_amp.continuous;0.4545454545454545;8;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.6923;0.4444;0.4737;9;13;0.3077;0.4444;0.3636;0.0;0.49;Sun Mar 19 19:44:06 2023
sim-47.Network8_cont_amp.continuous;0.5555555555555556;8;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.7;0.3333;0.3684;8;10;0.3;0.3333;0.3158;0.0;0.43;Sun Mar 19 19:44:06 2023
sim-54.Network8_cont_amp.continuous;0.494949494949495;8;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.6364;0.4444;0.3684;7;11;0.3636;0.4444;0.4;0.0;0.44;Sun Mar 19 19:44:06 2023
sim-55.Network8_cont_amp.continuous;0.5353535353535354;8;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.6667;0.4444;0.4211;8;12;0.3333;0.4444;0.381;0.0;0.48;Sun Mar 19 19:44:06 2023
sim-06.Network9_amp_amp.continuous;0.5;9;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.6364;0.4;0.2692;10;11;0.3636;0.4;0.381;0.0;0.44;Sun Mar 19 19:44:06 2023
sim-53.Network8_cont_amp.continuous;0.5858585858585859;8;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.6364;0.4444;0.3684;7;11;0.3636;0.4444;0.4;0.0;0.6;Sun Mar 19 19:44:06 2023
sim-59.Network8_cont_amp.continuous;0.5656565656565656;8;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.4545;0.6667;0.2632;5;11;0.5;0.6667;0.5714;0.0;0.47;Sun Mar 19 19:44:06 2023
sim-15.Network9_amp_amp.continuous;0.4915254237288136;9;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.4167;0.7;0.1923;5;12;0.5385;0.7;0.6087;0.1;0.29;Sun Mar 19 19:44:06 2023
sim-57.Network8_cont_amp.continuous;0.5656565656565656;8;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.5455;0.5556;0.3158;6;11;0.4167;0.5556;0.4762;0.0;0.5;Sun Mar 19 19:44:06 2023
sim-60.Network8_cont_amp.continuous;0.6060606060606061;8;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.6923;0.4444;0.4737;10;13;0.3077;0.4444;0.3636;0.0;0.53;Sun Mar 19 19:44:06 2023
sim-56.Network8_cont_amp.continuous;0.5656565656565656;8;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.6667;0.4444;0.4211;8;12;0.3077;0.4444;0.3636;0.0;0.58;Sun Mar 19 19:44:06 2023
sim-08.Network9_amp_amp.continuous;0.4406779661016949;9;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.5385;0.6;0.2692;8;13;0.4615;0.6;0.5217;0.0;0.63;Sun Mar 19 19:44:07 2023
sim-01.Network9_amp_amp.continuous;0.4491525423728814;9;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.4545;0.6;0.1923;7;11;0.4615;0.6;0.5217;0.0;0.72;Sun Mar 19 19:44:07 2023
sim-10.Network9_amp_amp.continuous;0.4745762711864407;9;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.4167;0.7;0.1923;6;12;0.5833;0.7;0.6364;0.2;0.79;Sun Mar 19 19:44:07 2023
sim-02.Network9_amp_amp.continuous;0.5254237288135594;9;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.4545;0.6;0.1923;5;11;0.5;0.6;0.5455;0.0;0.91;Sun Mar 19 19:44:07 2023
sim-22.Network9_amp_amp.continuous;0.4661016949152542;9;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.5714;0.6;0.3077;9;14;0.375;0.6;0.4615;0.0;0.64;Sun Mar 19 19:44:07 2023
sim-11.Network9_amp_amp.continuous;0.5;9;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.5;0.6;0.2308;7;12;0.5;0.6;0.5455;0.0;0.91;Sun Mar 19 19:44:07 2023
sim-18.Network9_amp_amp.continuous;0.5169491525423728;9;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.5;0.6;0.2308;7;12;0.4615;0.6;0.5217;0.0;0.85;Sun Mar 19 19:44:07 2023
sim-14.Network9_amp_amp.continuous;0.5169491525423728;9;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.5714;0.6;0.3077;9;14;0.4286;0.6;0.5;0.0;0.93;Sun Mar 19 19:44:07 2023
sim-16.Network9_amp_amp.continuous;0.4576271186440678;9;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.4615;0.7;0.2308;7;13;0.4667;0.7;0.56;0.0;0.96;Sun Mar 19 19:44:07 2023
sim-19.Network9_amp_amp.continuous;0.4661016949152542;9;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.5;0.5;0.1923;6;10;0.5;0.5;0.5;0.0;0.87;Sun Mar 19 19:44:07 2023
sim-17.Network9_amp_amp.continuous;0.5;9;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.6364;0.4;0.2692;8;11;0.3333;0.4;0.3636;0.0;1.0;Sun Mar 19 19:44:07 2023
sim-12.Network9_amp_amp.continuous;0.5847457627118644;9;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.5385;0.6;0.2692;7;13;0.4615;0.6;0.5217;0.0;1.06;Sun Mar 19 19:44:07 2023
sim-23.Network9_amp_amp.continuous;0.559322033898305;9;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.5833;0.5;0.2692;8;12;0.4167;0.5;0.4545;0.0;1.0;Sun Mar 19 19:44:07 2023
sim-26.Network9_amp_amp.continuous;0.5254237288135594;9;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.5;0.7;0.2692;7;14;0.4667;0.7;0.56;0.0;1.02;Sun Mar 19 19:44:07 2023
sim-09.Network9_amp_amp.continuous;0.5;9;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.7857;0.3;0.4231;12;14;0.2143;0.3;0.25;0.0;1.43;Sun Mar 19 19:44:07 2023
sim-05.Network9_amp_amp.continuous;0.5254237288135594;9;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.4167;0.7;0.1923;6;12;0.5833;0.7;0.6364;0.2;1.5;Sun Mar 19 19:44:07 2023
sim-13.Network9_amp_amp.continuous;0.5169491525423728;9;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.4545;0.6;0.1923;7;11;0.5455;0.6;0.5714;0.1;1.46;Sun Mar 19 19:44:07 2023
sim-36.Network9_amp_amp.continuous;0.5338983050847458;9;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.5;0.5;0.1923;7;10;0.3846;0.5;0.4348;0.0;1.1;Sun Mar 19 19:44:08 2023
sim-04.Network9_amp_amp.continuous;0.423728813559322;9;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.5333;0.7;0.3077;8;15;0.4667;0.7;0.56;0.0;1.55;Sun Mar 19 19:44:08 2023
sim-41.Network9_amp_amp.continuous;0.5254237288135594;9;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.4167;0.7;0.1923;5;12;0.5;0.7;0.5833;0.0;1.12;Sun Mar 19 19:44:08 2023
sim-25.Network9_amp_amp.continuous;0.4067796610169492;9;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.4545;0.6;0.1923;7;11;0.5455;0.6;0.5714;0.1;1.44;Sun Mar 19 19:44:08 2023
sim-03.Network9_amp_cont.continuous;0.4406779661016949;9;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.5;0.6;0.2308;6;12;0.5;0.6;0.5455;0.0;0.78;Sun Mar 19 19:44:08 2023
sim-02.Network9_amp_cont.continuous;0.4322033898305085;9;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.4615;0.7;0.2308;6;13;0.5;0.7;0.5833;0.0;0.88;Sun Mar 19 19:44:08 2023
sim-38.Network9_amp_amp.continuous;0.423728813559322;9;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.3846;0.8;0.1923;6;13;0.6154;0.8;0.6957;0.3;1.41;Sun Mar 19 19:44:08 2023
sim-27.Network9_amp_amp.continuous;0.4152542372881356;9;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.8571;0.2;0.4615;15;14;0.1429;0.2;0.1667;0.0;1.64;Sun Mar 19 19:44:08 2023
sim-21.Network9_amp_amp.continuous;0.5508474576271186;9;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.5;0.8;0.3077;8;16;0.4444;0.8;0.5714;0.0;1.79;Sun Mar 19 19:44:08 2023
sim-04.Network9_amp_cont.continuous;0.4830508474576271;9;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.6364;0.4;0.2692;10;11;0.3636;0.4;0.381;0.0;0.96;Sun Mar 19 19:44:08 2023
sim-17.Network9_amp_cont.continuous;0.3813559322033898;9;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.3636;0.7;0.1538;4;11;0.4667;0.7;0.56;0.0;0.69;Sun Mar 19 19:44:08 2023
sim-45.Network9_amp_amp.continuous;0.4745762711864407;9;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.4545;0.6;0.1923;6;11;0.4286;0.6;0.5;0.0;1.35;Sun Mar 19 19:44:08 2023
sim-54.Network9_amp_amp.continuous;0.4576271186440678;9;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.5455;0.5;0.2308;7;11;0.3571;0.5;0.4167;0.0;1.28;Sun Mar 19 19:44:08 2023
sim-56.Network9_amp_amp.continuous;0.576271186440678;9;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.4;0.9;0.2308;6;15;0.6;0.9;0.72;0.3;1.34;Sun Mar 19 19:44:08 2023
sim-07.Network9_amp_amp.continuous;0.4067796610169492;9;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.5625;0.7;0.3462;10;16;0.4375;0.7;0.5385;0.0;2.18;Sun Mar 19 19:44:08 2023
sim-24.Network9_amp_amp.continuous;0.5254237288135594;9;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.6154;0.5;0.3077;11;13;0.3846;0.5;0.4348;0.0;1.88;Sun Mar 19 19:44:08 2023
sim-29.Network9_amp_amp.continuous;0.4576271186440678;9;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.3077;0.9;0.1538;4;13;0.45;0.9;0.6;0.0;1.82;Sun Mar 19 19:44:08 2023
sim-51.Network9_amp_amp.continuous;0.4322033898305085;9;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.5385;0.6;0.2692;8;13;0.4615;0.6;0.5217;0.0;1.39;Sun Mar 19 19:44:08 2023
sim-47.Network9_amp_amp.continuous;0.5932203389830508;9;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.4667;0.8;0.2692;8;15;0.5333;0.8;0.64;0.1;1.5;Sun Mar 19 19:44:08 2023
sim-09.Network9_amp_cont.continuous;0.4322033898305085;9;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.4167;0.7;0.1923;6;12;0.5833;0.7;0.6364;0.2;1.2;Sun Mar 19 19:44:08 2023
sim-31.Network9_amp_amp.continuous;0.4152542372881356;9;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.6429;0.5;0.3462;10;14;0.3333;0.5;0.4;0.0;1.81;Sun Mar 19 19:44:08 2023
sim-07.Network9_amp_cont.continuous;0.5254237288135594;9;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.5385;0.6;0.2692;7;13;0.4286;0.6;0.5;0.0;1.15;Sun Mar 19 19:44:08 2023
sim-27.Network9_amp_cont.continuous;0.4661016949152542;9;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.4545;0.6;0.1923;6;11;0.4615;0.6;0.5217;0.0;0.86;Sun Mar 19 19:44:08 2023
sim-21.Network9_amp_cont.continuous;0.4491525423728814;9;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.3333;0.6;0.1154;5;9;0.6667;0.6;0.6316;0.3;1.06;Sun Mar 19 19:44:08 2023
sim-19.Network9_amp_cont.continuous;0.5169491525423728;9;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.2727;0.8;0.1154;3;11;0.7273;0.8;0.7619;0.5;0.89;Sun Mar 19 19:44:08 2023
sim-05.Network9_amp_cont.continuous;0.4406779661016949;9;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.4615;0.7;0.2308;6;13;0.5385;0.7;0.6087;0.1;1.34;Sun Mar 19 19:44:08 2023
sim-30.Network9_amp_amp.continuous;0.4322033898305085;9;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.5;0.7;0.2692;8;14;0.5;0.7;0.5833;0.0;1.84;Sun Mar 19 19:44:08 2023
sim-28.Network9_amp_amp.continuous;0.4661016949152542;9;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.6316;0.7;0.4615;13;19;0.3182;0.7;0.4375;0.0;1.97;Sun Mar 19 19:44:08 2023
sim-32.Network9_amp_amp.continuous;0.5508474576271186;9;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.6154;0.5;0.3077;10;13;0.3571;0.5;0.4167;0.0;1.88;Sun Mar 19 19:44:08 2023
sim-20.Network9_amp_amp.continuous;0.5;9;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.5333;0.7;0.3077;10;15;0.4667;0.7;0.56;0.0;2.17;Sun Mar 19 19:44:08 2023
sim-08.Network9_amp_cont.continuous;0.576271186440678;9;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.6667;0.4;0.3077;9;12;0.3077;0.4;0.3478;0.0;1.09;Sun Mar 19 19:44:08 2023
sim-16.Network9_amp_cont.continuous;0.5084745762711864;9;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.4615;0.7;0.2308;6;13;0.5385;0.7;0.6087;0.1;1.26;Sun Mar 19 19:44:08 2023
sim-46.Network9_amp_amp.continuous;0.4491525423728814;9;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.5;0.7;0.2692;8;14;0.4667;0.7;0.56;0.0;1.73;Sun Mar 19 19:44:08 2023
sim-58.Network9_amp_amp.continuous;0.6271186440677966;9;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.5;0.7;0.2692;7;14;0.5;0.7;0.5833;0.0;1.58;Sun Mar 19 19:44:08 2023
sim-40.Network9_amp_amp.continuous;0.5254237288135594;9;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.6;0.6;0.3462;9;15;0.3333;0.6;0.4286;0.0;1.94;Sun Mar 19 19:44:08 2023
sim-43.Network9_amp_amp.continuous;0.576271186440678;9;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.1818;0.9;0.0769;3;11;0.5;0.9;0.6429;0.0;1.87;Sun Mar 19 19:44:08 2023
sim-28.Network9_amp_cont.continuous;0.4830508474576271;9;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.4167;0.7;0.1923;5;12;0.5833;0.7;0.6364;0.2;1.0;Sun Mar 19 19:44:08 2023
sim-49.Network9_amp_amp.continuous;0.5;9;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.5;0.7;0.2692;7;14;0.5;0.7;0.5833;0.0;1.75;Sun Mar 19 19:44:08 2023
sim-10.Network9_amp_cont.continuous;0.576271186440678;9;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.3846;0.8;0.1923;5;13;0.6154;0.8;0.6957;0.3;1.42;Sun Mar 19 19:44:08 2023
sim-14.Network9_amp_cont.continuous;0.4915254237288136;9;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.3846;0.8;0.1923;5;13;0.6154;0.8;0.6957;0.3;1.27;Sun Mar 19 19:44:08 2023
sim-30.Network9_amp_cont.continuous;0.4661016949152542;9;500;pc;{'variant': 'stable', 'alpha': 0.05, 'ci_test': 'fisherz', 'priori_knowledge': None};gCastle;No Error;0.5;0.7;0.2692;7;14;0.5;0.7;0.5833;0.0;1.1;Sun Mar 19 19:44:08 2023
